#Ex-MESA profile, from 0.77M_RGB_jstaff.data
#[Mass]                  [Pressure]              [Temperature]           [Radius]                [Density]               [E_internal]            
9.1142316e+32           1.8745871e+17           4.8795417e+07           1.8850224e+09           5.5455425e+01           5.0705240e+15          
9.1141936e+32           1.8891576e+17           4.8798832e+07           1.8834905e+09           5.6052857e+01           5.0554717e+15          
9.1141556e+32           1.9110838e+17           4.8803624e+07           1.8819724e+09           5.6934330e+01           5.0349686e+15          
9.1140797e+32           1.9405054e+17           4.8809218e+07           1.8789762e+09           5.8093882e+01           5.0104382e+15          
9.1140037e+32           1.9701119e+17           4.8814126e+07           1.8760304e+09           5.9238713e+01           4.9885755e+15          
9.1139278e+32           1.9979317e+17           4.8818156e+07           1.8731325e+09           6.0290958e+01           4.9707246e+15          
9.1138619e+32           2.0239182e+17           4.8821514e+07           1.8706548e+09           6.1261660e+01           4.9555909e+15          
9.1137960e+32           2.0500408e+17           4.8824534e+07           1.8682099e+09           6.2222863e+01           4.9420116e+15          
9.1137300e+32           2.0762986e+17           4.8827260e+07           1.8657965e+09           6.3176191e+01           4.9297811e+15          
9.1136641e+32           2.1047326e+17           4.8829921e+07           1.8634134e+09           6.4196166e+01           4.9178932e+15          
9.1135880e+32           2.1353864e+17           4.8832481e+07           1.8606978e+09           6.5283153e+01           4.9064412e+15          
9.1135119e+32           2.1595370e+17           4.8834294e+07           1.8580198e+09           6.6130594e+01           4.8983463e+15          
9.1134688e+32           2.1770642e+17           4.8835536e+07           1.8565183e+09           6.6742054e+01           4.8928616e+15          
9.1134257e+32           2.2034395e+17           4.8837304e+07           1.8550281e+09           6.7655625e+01           4.8852689e+15          
9.1133394e+32           2.2341464e+17           4.8839164e+07           1.8520811e+09           6.8711586e+01           4.8772264e+15          
9.1132760e+32           2.2602897e+17           4.8840642e+07           1.8499415e+09           6.9604863e+01           4.8709736e+15          
9.1132126e+32           2.2865527e+17           4.8842036e+07           1.8478246e+09           7.0497231e+01           4.8651969e+15          
9.1131492e+32           2.3129351e+17           4.8843359e+07           1.8457296e+09           7.1389668e+01           4.8598105e+15          
9.1130857e+32           2.3383760e+17           4.8844571e+07           1.8436562e+09           7.2246343e+01           4.8550057e+15          
9.1130274e+32           2.3628570e+17           4.8845688e+07           1.8417673e+09           7.3068625e+01           4.8506256e+15          
9.1129690e+32           2.3874375e+17           4.8846766e+07           1.8398957e+09           7.3891646e+01           4.8464969e+15          
9.1129107e+32           2.4121173e+17           4.8847812e+07           1.8380413e+09           7.4716069e+01           4.8425673e+15          
9.1128524e+32           2.4390505e+17           4.8848919e+07           1.8362036e+09           7.5613576e+01           4.8385170e+15          
9.1127839e+32           2.4682739e+17           4.8850082e+07           1.8340674e+09           7.6585447e+01           4.8343530e+15          
9.1127154e+32           2.5019880e+17           4.8851387e+07           1.8319533e+09           7.7704364e+01           4.8298214e+15          
9.1126265e+32           2.5402836e+17           4.8852825e+07           1.8292443e+09           7.8972827e+01           4.8249829e+15          
9.1125377e+32           2.5708385e+17           4.8853944e+07           1.8265709e+09           7.9983195e+01           4.8213351e+15          
9.1124856e+32           2.5935053e+17           4.8854765e+07           1.8250194e+09           8.0732014e+01           4.8187302e+15          
9.1124335e+32           2.6276202e+17           4.8855986e+07           1.8234796e+09           8.1857963e+01           4.8149625e+15          
9.1123294e+32           2.6622472e+17           4.8857203e+07           1.8204347e+09           8.2999685e+01           4.8113084e+15          
9.1122760e+32           2.6857898e+17           4.8858025e+07           1.8188921e+09           8.3775467e+01           4.8089075e+15          
9.1122226e+32           2.7077244e+17           4.8858785e+07           1.8173613e+09           8.4497889e+01           4.8067314e+15          
9.1121769e+32           2.7280297e+17           4.8859485e+07           1.8160583e+09           8.5166387e+01           4.8047648e+15          
9.1121311e+32           2.7585747e+17           4.8860533e+07           1.8147637e+09           8.6171551e+01           4.8018887e+15          
9.1120396e+32           2.7961187e+17           4.8861811e+07           1.8121992e+09           8.7406418e+01           4.7984784e+15          
9.1119633e+32           2.8304090e+17           4.8862971e+07           1.8100869e+09           8.8533784e+01           4.7954728e+15          
9.1118871e+32           2.8708864e+17           4.8864335e+07           1.8079966e+09           8.9864011e+01           4.7920514e+15          
9.1117841e+32           2.9136359e+17           4.8865768e+07           1.8052090e+09           9.1268497e+01           4.7885678e+15          
9.1116990e+32           2.9446987e+17           4.8866806e+07           1.8029323e+09           9.2288777e+01           4.7861161e+15          
9.1116482e+32           2.9796396e+17           4.8867970e+07           1.8015854e+09           9.3436265e+01           4.7834312e+15          
9.1115465e+32           3.0174239e+17           4.8869225e+07           1.7989188e+09           9.4676982e+01           4.7806085e+15          
9.1114842e+32           3.0462314e+17           4.8870181e+07           1.7973030e+09           9.5622797e+01           4.7785123e+15          
9.1114219e+32           3.0739617e+17           4.8871098e+07           1.7957004e+09           9.6533171e+01           4.7765369e+15          
9.1113647e+32           3.1005983e+17           4.8871979e+07           1.7942399e+09           9.7407567e+01           4.7746778e+15          
9.1113075e+32           3.1377413e+17           4.8873205e+07           1.7927903e+09           9.8626758e+01           4.7721450e+15          
9.1112057e+32           3.1736173e+17           4.8874386e+07           1.7902362e+09           9.9804170e+01           4.7697666e+15          
9.1111548e+32           3.1976022e+17           4.8875175e+07           1.7889716e+09           1.0059121e+02           4.7682131e+15          
9.1111040e+32           3.2270800e+17           4.8876144e+07           1.7877151e+09           1.0155847e+02           4.7663381e+15          
9.1110301e+32           3.2621246e+17           4.8877294e+07           1.7859060e+09           1.0270830e+02           4.7641592e+15          
9.1109562e+32           3.2973100e+17           4.8878448e+07           1.7841135e+09           1.0386266e+02           4.7620243e+15          
9.1108824e+32           3.3326356e+17           4.8879604e+07           1.7823374e+09           1.0502151e+02           4.7599330e+15          
9.1108085e+32           3.3699352e+17           4.8880823e+07           1.7805774e+09           1.0624494e+02           4.7577819e+15          
9.1107270e+32           3.4092383e+17           4.8882106e+07           1.7786537e+09           1.0753394e+02           4.7555755e+15          
9.1106455e+32           3.4413090e+17           4.8883152e+07           1.7767490e+09           1.0858562e+02           4.7538186e+15          
9.1105946e+32           3.4660444e+17           4.8883957e+07           1.7755681e+09           1.0939669e+02           4.7524899e+15          
9.1105436e+32           3.4995253e+17           4.8885047e+07           1.7743943e+09           1.1049437e+02           4.7507288e+15          
9.1104570e+32           3.5418748e+17           4.8886424e+07           1.7724152e+09           1.1188270e+02           4.7485556e+15          
9.1103705e+32           3.5856626e+17           4.8887846e+07           1.7704563e+09           1.1331796e+02           4.7463739e+15          
9.1102788e+32           3.6309105e+17           4.8889313e+07           1.7684039e+09           1.1480092e+02           4.7441829e+15          
9.1101871e+32           3.6681616e+17           4.8890519e+07           1.7663732e+09           1.1602170e+02           4.7424253e+15          
